workerid,proportion,trial,Answer.time_in_minutes,rating,Answer.condition,sentence,Answer.misread_instructions,quantifier
7,25,12,4.677066666666667,0,,... all of the gumballs.,,all
7,25,12,4.677066666666667,0,,... many of the gumballs.,,many
7,25,12,4.677066666666667,1,,... some of the gumballs.,,some
7,25,12,4.677066666666667,0,,,,other
7,100,13,4.677066666666667,1,,... all of the gumballs.,,all
7,100,13,4.677066666666667,0,,... many of the gumballs.,,many
7,100,13,4.677066666666667,0,,... some of the gumballs.,,some
7,100,13,4.677066666666667,0,,,,other
7,100,14,4.677066666666667,1,,... all of the gumballs.,,all
7,100,14,4.677066666666667,0,,... many of the gumballs.,,many
7,100,14,4.677066666666667,0,,... some of the gumballs.,,some
7,100,14,4.677066666666667,0,,,,other
7,60,15,4.677066666666667,0,,... all of the gumballs.,,all
7,60,15,4.677066666666667,0.83,,... many of the gumballs.,,many
7,60,15,4.677066666666667,0.16999999999999993,,... some of the gumballs.,,some
7,60,15,4.677066666666667,0,,,,other
7,90,16,4.677066666666667,0,,... all of the gumballs.,,all
7,90,16,4.677066666666667,0.72,,... many of the gumballs.,,many
7,90,16,4.677066666666667,0,,... some of the gumballs.,,some
7,90,16,4.677066666666667,0.28,,,,other
8,10,1,4.20115,1,,... some of the gumballs.,,some
8,10,1,4.20115,0,,... all of the gumballs.,,all
8,10,1,4.20115,0,,... many of the gumballs.,,many
8,10,1,4.20115,0,,,,other
8,60,2,4.20115,0.25,,... some of the gumballs.,,some
8,60,2,4.20115,0,,... all of the gumballs.,,all
8,60,2,4.20115,0.75,,... many of the gumballs.,,many
8,60,2,4.20115,0,,,,other
8,75,3,4.20115,0,,... some of the gumballs.,,some
8,75,3,4.20115,0,,... all of the gumballs.,,all
8,75,3,4.20115,0.91,,... many of the gumballs.,,many
8,75,3,4.20115,0.08999999999999986,,,,other
8,10,4,4.20115,1,,... some of the gumballs.,,some
8,10,4,4.20115,0,,... all of the gumballs.,,all
8,10,4,4.20115,0,,... many of the gumballs.,,many
8,10,4,4.20115,0,,,,other
8,25,5,4.20115,1,,... some of the gumballs.,,some
8,25,5,4.20115,0,,... all of the gumballs.,,all
8,25,5,4.20115,0,,... many of the gumballs.,,many
8,25,5,4.20115,0,,,,other
8,50,6,4.20115,0,,... some of the gumballs.,,some
8,50,6,4.20115,0,,... all of the gumballs.,,all
8,50,6,4.20115,0,,... many of the gumballs.,,many
8,50,6,4.20115,1,,,,other
8,90,7,4.20115,0,,... some of the gumballs.,,some
8,90,7,4.20115,0.10000000000000009,,... all of the gumballs.,,all
8,90,7,4.20115,0.9,,... many of the gumballs.,,many
8,90,7,4.20115,0,,,,other
8,90,8,4.20115,0,,... some of the gumballs.,,some
8,90,8,4.20115,0,,... all of the gumballs.,,all
8,90,8,4.20115,1,,... many of the gumballs.,,many
8,90,8,4.20115,0,,,,other
8,25,9,4.20115,1,,... some of the gumballs.,,some
8,25,9,4.20115,0,,... all of the gumballs.,,all
8,25,9,4.20115,0,,... many of the gumballs.,,many
8,25,9,4.20115,0,,,,other
8,40,10,4.20115,0,,... some of the gumballs.,,some
8,40,10,4.20115,0,,... all of the gumballs.,,all
8,40,10,4.20115,1,,... many of the gumballs.,,many
8,40,10,4.20115,0,,,,other
8,75,11,4.20115,0,,... some of the gumballs.,,some
8,75,11,4.20115,0,,... all of the gumballs.,,all
8,75,11,4.20115,1,,... many of the gumballs.,,many
8,75,11,4.20115,0,,,,other
8,40,12,4.20115,0,,... some of the gumballs.,,some
8,40,12,4.20115,0,,... all of the gumballs.,,all
8,40,12,4.20115,1,,... many of the gumballs.,,many
8,40,12,4.20115,0,,,,other
8,60,13,4.20115,0,,... some of the gumballs.,,some
8,60,13,4.20115,0,,... all of the gumballs.,,all
8,60,13,4.20115,1,,... many of the gumballs.,,many
8,60,13,4.20115,0,,,,other
8,100,14,4.20115,0,,... some of the gumballs.,,some
8,100,14,4.20115,1,,... all of the gumballs.,,all
8,100,14,4.20115,0,,... many of the gumballs.,,many
8,100,14,4.20115,0,,,,other
8,50,15,4.20115,0,,... some of the gumballs.,,some
8,50,15,4.20115,0,,... all of the gumballs.,,all
8,50,15,4.20115,1,,... many of the gumballs.,,many
8,50,15,4.20115,0,,,,other
8,100,16,4.20115,0,,... some of the gumballs.,,some
8,100,16,4.20115,1,,... all of the gumballs.,,all
8,100,16,4.20115,0,,... many of the gumballs.,,many
8,100,16,4.20115,0,,,,other
9,10,1,4.141966666666667,0,,... all of the gumballs.,,all
9,10,1,4.141966666666667,0,,... many of the gumballs.,,many
9,10,1,4.141966666666667,0.76,,... some of the gumballs.,,some
9,10,1,4.141966666666667,0.24,,,,other
9,40,2,4.141966666666667,0,,... all of the gumballs.,,all
9,40,2,4.141966666666667,0.6599999999999999,,... many of the gumballs.,,many
9,40,2,4.141966666666667,0.34,,... some of the gumballs.,,some
9,40,2,4.141966666666667,0,,,,other
9,75,3,4.141966666666667,0,,... all of the gumballs.,,all
9,75,3,4.141966666666667,0.7299999999999999,,... many of the gumballs.,,many
9,75,3,4.141966666666667,0.27,,... some of the gumballs.,,some
9,75,3,4.141966666666667,0,,,,other
9,60,4,4.141966666666667,0,,... all of the gumballs.,,all
9,60,4,4.141966666666667,0.81,,... many of the gumballs.,,many
9,60,4,4.141966666666667,0.19,,... some of the gumballs.,,some
9,60,4,4.141966666666667,0,,,,other
9,50,5,4.141966666666667,0,,... all of the gumballs.,,all
9,50,5,4.141966666666667,0.55,,... many of the gumballs.,,many
9,50,5,4.141966666666667,0.44999999999999996,,... some of the gumballs.,,some
9,50,5,4.141966666666667,0,,,,other
9,90,6,4.141966666666667,0.04,,... all of the gumballs.,,all
9,90,6,4.141966666666667,0.9,,... many of the gumballs.,,many
9,90,6,4.141966666666667,0.06000000000000005,,... some of the gumballs.,,some
9,90,6,4.141966666666667,0,,,,other
9,25,7,4.141966666666667,0,,... all of the gumballs.,,all
9,25,7,4.141966666666667,0,,... many of the gumballs.,,many
9,25,7,4.141966666666667,0.8999999999999999,,... some of the gumballs.,,some
9,25,7,4.141966666666667,0.1,,,,other
9,100,8,4.141966666666667,1,,... all of the gumballs.,,all
9,100,8,4.141966666666667,0,,... many of the gumballs.,,many
9,100,8,4.141966666666667,0,,... some of the gumballs.,,some
9,100,8,4.141966666666667,0,,,,other
9,40,9,4.141966666666667,0,,... all of the gumballs.,,all
9,40,9,4.141966666666667,0.5,,... many of the gumballs.,,many
9,40,9,4.141966666666667,0.5,,... some of the gumballs.,,some
9,40,9,4.141966666666667,0,,,,other
9,100,10,4.141966666666667,1,,... all of the gumballs.,,all
9,100,10,4.141966666666667,0,,... many of the gumballs.,,many
9,100,10,4.141966666666667,0,,... some of the gumballs.,,some
9,100,10,4.141966666666667,0,,,,other
9,60,11,4.141966666666667,0,,... all of the gumballs.,,all
9,60,11,4.141966666666667,0.78,,... many of the gumballs.,,many
9,60,11,4.141966666666667,0.21999999999999997,,... some of the gumballs.,,some
9,60,11,4.141966666666667,0,,,,other
9,50,12,4.141966666666667,0,,... all of the gumballs.,,all
9,50,12,4.141966666666667,0.55,,... many of the gumballs.,,many
9,50,12,4.141966666666667,0.45000000000000007,,... some of the gumballs.,,some
9,50,12,4.141966666666667,0,,,,other
9,75,13,4.141966666666667,0,,... all of the gumballs.,,all
9,75,13,4.141966666666667,0.8500000000000001,,... many of the gumballs.,,many
9,75,13,4.141966666666667,0.15,,... some of the gumballs.,,some
9,75,13,4.141966666666667,0,,,,other
9,25,14,4.141966666666667,0,,... all of the gumballs.,,all
9,25,14,4.141966666666667,0.24,,... many of the gumballs.,,many
9,25,14,4.141966666666667,0.76,,... some of the gumballs.,,some
9,25,14,4.141966666666667,0,,,,other
9,90,15,4.141966666666667,0,,... all of the gumballs.,,all
9,90,15,4.141966666666667,0.84,,... many of the gumballs.,,many
9,90,15,4.141966666666667,0.16000000000000014,,... some of the gumballs.,,some
9,90,15,4.141966666666667,0,,,,other
9,10,16,4.141966666666667,0,,... all of the gumballs.,,all
9,10,16,4.141966666666667,0,,... many of the gumballs.,,many
9,10,16,4.141966666666667,0.67,,... some of the gumballs.,,some
9,10,16,4.141966666666667,0.32999999999999985,,,,other
10,50,1,4.262016666666667,0,,... many of the gumballs.,,many
10,50,1,4.262016666666667,0.51,,... some of the gumballs.,,some
10,50,1,4.262016666666667,0.49,,... all of the gumballs.,,all
10,50,1,4.262016666666667,0,,,,other
10,25,2,4.262016666666667,0.49,,... many of the gumballs.,,many
10,25,2,4.262016666666667,0.51,,... some of the gumballs.,,some
10,25,2,4.262016666666667,0,,... all of the gumballs.,,all
10,25,2,4.262016666666667,0,,,,other
10,75,3,4.262016666666667,0,,... many of the gumballs.,,many
10,75,3,4.262016666666667,0,,... some of the gumballs.,,some
10,75,3,4.262016666666667,0,,... all of the gumballs.,,all
10,75,3,4.262016666666667,1,,,,other
10,50,4,4.262016666666667,0.71,,... many of the gumballs.,,many
10,50,4,4.262016666666667,0.29000000000000004,,... some of the gumballs.,,some
10,50,4,4.262016666666667,0,,... all of the gumballs.,,all
10,50,4,4.262016666666667,0,,,,other
10,90,5,4.262016666666667,0.72,,... many of the gumballs.,,many
10,90,5,4.262016666666667,0,,... some of the gumballs.,,some
10,90,5,4.262016666666667,0,,... all of the gumballs.,,all
10,90,5,4.262016666666667,0.28000000000000014,,,,other
10,60,6,4.262016666666667,0.44999999999999996,,... many of the gumballs.,,many
10,60,6,4.262016666666667,0.55,,... some of the gumballs.,,some
10,60,6,4.262016666666667,0,,... all of the gumballs.,,all
10,60,6,4.262016666666667,0,,,,other
10,100,7,4.262016666666667,0,,... many of the gumballs.,,many
10,100,7,4.262016666666667,0,,... some of the gumballs.,,some
10,100,7,4.262016666666667,1,,... all of the gumballs.,,all
10,100,7,4.262016666666667,0,,,,other
10,60,8,4.262016666666667,0.30000000000000016,,... many of the gumballs.,,many
10,60,8,4.262016666666667,0.7,,... some of the gumballs.,,some
10,60,8,4.262016666666667,0,,... all of the gumballs.,,all
10,60,8,4.262016666666667,0,,,,other
10,75,9,4.262016666666667,0.5299999999999999,,... many of the gumballs.,,many
10,75,9,4.262016666666667,0,,... some of the gumballs.,,some
10,75,9,4.262016666666667,0,,... all of the gumballs.,,all
10,75,9,4.262016666666667,0.47,,,,other
10,25,10,4.262016666666667,0,,... many of the gumballs.,,many
10,25,10,4.262016666666667,0.69,,... some of the gumballs.,,some
10,25,10,4.262016666666667,0,,... all of the gumballs.,,all
10,25,10,4.262016666666667,0.31000000000000005,,,,other
10,100,11,4.262016666666667,0,,... many of the gumballs.,,many
10,100,11,4.262016666666667,0,,... some of the gumballs.,,some
10,100,11,4.262016666666667,1,,... all of the gumballs.,,all
10,100,11,4.262016666666667,0,,,,other
10,10,12,4.262016666666667,0,,... many of the gumballs.,,many
10,10,12,4.262016666666667,0.32,,... some of the gumballs.,,some
10,10,12,4.262016666666667,0,,... all of the gumballs.,,all
10,10,12,4.262016666666667,0.6799999999999999,,,,other
10,90,13,4.262016666666667,1,,... many of the gumballs.,,many
10,90,13,4.262016666666667,0,,... some of the gumballs.,,some
10,90,13,4.262016666666667,0,,... all of the gumballs.,,all
10,90,13,4.262016666666667,0,,,,other
10,40,14,4.262016666666667,0.41,,... many of the gumballs.,,many
10,40,14,4.262016666666667,0.47,,... some of the gumballs.,,some
10,40,14,4.262016666666667,0,,... all of the gumballs.,,all
10,40,14,4.262016666666667,0.1200000000000001,,,,other
10,10,15,4.262016666666667,0,,... many of the gumballs.,,many
10,10,15,4.262016666666667,0.26,,... some of the gumballs.,,some
10,10,15,4.262016666666667,0,,... all of the gumballs.,,all
10,10,15,4.262016666666667,0.7400000000000001,,,,other
10,40,16,4.262016666666667,0.41000000000000003,,... many of the gumballs.,,many
10,40,16,4.262016666666667,0.59,,... some of the gumballs.,,some
10,40,16,4.262016666666667,0,,... all of the gumballs.,,all
10,40,16,4.262016666666667,0,,,,other
11,25,1,4.628,0,,... all of the gumballs.,,all
11,25,1,4.628,0.45,,... many of the gumballs.,,many
11,25,1,4.628,0.5499999999999999,,... some of the gumballs.,,some
11,25,1,4.628,0,,,,other
11,90,2,4.628,0,,... all of the gumballs.,,all
11,90,2,4.628,0.79,,... many of the gumballs.,,many
11,90,2,4.628,0.20999999999999996,,... some of the gumballs.,,some
11,90,2,4.628,0,,,,other
11,25,3,4.628,0,,... all of the gumballs.,,all
11,25,3,4.628,0.10000000000000009,,... many of the gumballs.,,many
11,25,3,4.628,0.9,,... some of the gumballs.,,some
11,25,3,4.628,0,,,,other
11,60,4,4.628,0,,... all of the gumballs.,,all
11,60,4,4.628,0.78,,... many of the gumballs.,,many
11,60,4,4.628,0.21999999999999997,,... some of the gumballs.,,some
11,60,4,4.628,0,,,,other
11,100,5,4.628,0.83,,... all of the gumballs.,,all
11,100,5,4.628,0.17000000000000004,,... many of the gumballs.,,many
11,100,5,4.628,0,,... some of the gumballs.,,some
11,100,5,4.628,0,,,,other
11,40,6,4.628,0,,... all of the gumballs.,,all
11,40,6,4.628,0.47,,... many of the gumballs.,,many
11,40,6,4.628,0.53,,... some of the gumballs.,,some
11,40,6,4.628,0,,,,other
11,40,7,4.628,0,,... all of the gumballs.,,all
11,40,7,4.628,0.16999999999999993,,... many of the gumballs.,,many
11,40,7,4.628,0.83,,... some of the gumballs.,,some
11,40,7,4.628,0,,,,other
11,75,8,4.628,0,,... all of the gumballs.,,all
11,75,8,4.628,0.93,,... many of the gumballs.,,many
11,75,8,4.628,0.06999999999999984,,... some of the gumballs.,,some
11,75,8,4.628,0,,,,other
11,75,9,4.628,0,,... all of the gumballs.,,all
11,75,9,4.628,0.95,,... many of the gumballs.,,many
11,75,9,4.628,0.050000000000000044,,... some of the gumballs.,,some
11,75,9,4.628,0,,,,other
11,10,10,4.628,0,,... all of the gumballs.,,all
11,10,10,4.628,0.05,,... many of the gumballs.,,many
11,10,10,4.628,0.95,,... some of the gumballs.,,some
11,10,10,4.628,0,,,,other
11,50,11,4.628,0,,... all of the gumballs.,,all
11,50,11,4.628,0.54,,... many of the gumballs.,,many
11,50,11,4.628,0.45999999999999985,,... some of the gumballs.,,some
11,50,11,4.628,0,,,,other
11,60,12,4.628,0,,... all of the gumballs.,,all
11,60,12,4.628,0.83,,... many of the gumballs.,,many
11,60,12,4.628,0.16999999999999993,,... some of the gumballs.,,some
11,60,12,4.628,0,,,,other
11,90,13,4.628,0,,... all of the gumballs.,,all
11,90,13,4.628,0.75,,... many of the gumballs.,,many
11,90,13,4.628,0.13,,... some of the gumballs.,,some
11,90,13,4.628,0.11999999999999988,,,,other
11,10,14,4.628,0,,... all of the gumballs.,,all
11,10,14,4.628,0,,... many of the gumballs.,,many
11,10,14,4.628,0.47,,... some of the gumballs.,,some
11,10,14,4.628,0.53,,,,other
11,100,15,4.628,0.9,,... all of the gumballs.,,all
11,100,15,4.628,0.09999999999999987,,... many of the gumballs.,,many
11,100,15,4.628,0,,... some of the gumballs.,,some
11,100,15,4.628,0,,,,other
11,50,16,4.628,0,,... all of the gumballs.,,all
11,50,16,4.628,0.62,,... many of the gumballs.,,many
11,50,16,4.628,0.38,,... some of the gumballs.,,some
11,50,16,4.628,0,,,,other
12,40,1,3.5109166666666667,0.53,,... many of the gumballs.,,many
12,40,1,3.5109166666666667,0.4700000000000001,,... some of the gumballs.,,some
12,40,1,3.5109166666666667,0,,... all of the gumballs.,,all
12,40,1,3.5109166666666667,0,,,,other
12,100,2,3.5109166666666667,0,,... many of the gumballs.,,many
12,100,2,3.5109166666666667,0,,... some of the gumballs.,,some
12,100,2,3.5109166666666667,1,,... all of the gumballs.,,all
12,100,2,3.5109166666666667,0,,,,other
12,60,3,3.5109166666666667,0.24,,... many of the gumballs.,,many
12,60,3,3.5109166666666667,0.76,,... some of the gumballs.,,some
12,60,3,3.5109166666666667,0,,... all of the gumballs.,,all
12,60,3,3.5109166666666667,0,,,,other
12,10,4,3.5109166666666667,0,,... many of the gumballs.,,many
12,10,4,3.5109166666666667,1,,... some of the gumballs.,,some
12,10,4,3.5109166666666667,0,,... all of the gumballs.,,all
12,10,4,3.5109166666666667,0,,,,other
12,75,5,3.5109166666666667,0.97,,... many of the gumballs.,,many
12,75,5,3.5109166666666667,0.030000000000000027,,... some of the gumballs.,,some
12,75,5,3.5109166666666667,0,,... all of the gumballs.,,all
12,75,5,3.5109166666666667,0,,,,other
12,10,6,3.5109166666666667,0,,... many of the gumballs.,,many
12,10,6,3.5109166666666667,1,,... some of the gumballs.,,some
12,10,6,3.5109166666666667,0,,... all of the gumballs.,,all
12,10,6,3.5109166666666667,0,,,,other
12,100,7,3.5109166666666667,0,,... many of the gumballs.,,many
12,100,7,3.5109166666666667,0,,... some of the gumballs.,,some
12,100,7,3.5109166666666667,1,,... all of the gumballs.,,all
12,100,7,3.5109166666666667,0,,,,other
12,50,8,3.5109166666666667,0.38,,... many of the gumballs.,,many
12,50,8,3.5109166666666667,0.62,,... some of the gumballs.,,some
12,50,8,3.5109166666666667,0,,... all of the gumballs.,,all
12,50,8,3.5109166666666667,0,,,,other
12,50,9,3.5109166666666667,0,,... many of the gumballs.,,many
12,50,9,3.5109166666666667,0.82,,... some of the gumballs.,,some
12,50,9,3.5109166666666667,0.18000000000000005,,... all of the gumballs.,,all
12,50,9,3.5109166666666667,0,,,,other
12,25,10,3.5109166666666667,0.010000000000000009,,... many of the gumballs.,,many
12,25,10,3.5109166666666667,0.99,,... some of the gumballs.,,some
12,25,10,3.5109166666666667,0,,... all of the gumballs.,,all
12,25,10,3.5109166666666667,0,,,,other
12,90,11,3.5109166666666667,0.97,,... many of the gumballs.,,many
12,90,11,3.5109166666666667,0.030000000000000027,,... some of the gumballs.,,some
12,90,11,3.5109166666666667,0,,... all of the gumballs.,,all
12,90,11,3.5109166666666667,0,,,,other
12,75,12,3.5109166666666667,0.94,,... many of the gumballs.,,many
12,75,12,3.5109166666666667,0.06000000000000005,,... some of the gumballs.,,some
12,75,12,3.5109166666666667,0,,... all of the gumballs.,,all
12,75,12,3.5109166666666667,0,,,,other
12,60,13,3.5109166666666667,0.45,,... many of the gumballs.,,many
12,60,13,3.5109166666666667,0.55,,... some of the gumballs.,,some
12,60,13,3.5109166666666667,0,,... all of the gumballs.,,all
12,60,13,3.5109166666666667,0,,,,other
12,90,14,3.5109166666666667,1,,... many of the gumballs.,,many
12,90,14,3.5109166666666667,0,,... some of the gumballs.,,some
12,90,14,3.5109166666666667,0,,... all of the gumballs.,,all
12,90,14,3.5109166666666667,0,,,,other
12,40,15,3.5109166666666667,0.3600000000000001,,... many of the gumballs.,,many
12,40,15,3.5109166666666667,0.64,,... some of the gumballs.,,some
12,40,15,3.5109166666666667,0,,... all of the gumballs.,,all
12,40,15,3.5109166666666667,0,,,,other
12,25,16,3.5109166666666667,0.24,,... many of the gumballs.,,many
12,25,16,3.5109166666666667,0.76,,... some of the gumballs.,,some
12,25,16,3.5109166666666667,0,,... all of the gumballs.,,all
12,25,16,3.5109166666666667,0,,,,other
13,10,1,3.8856,0.73,,... all of the gumballs.,,all
13,10,1,3.8856,0.27,,... some of the gumballs.,,some
13,10,1,3.8856,0,,... many of the gumballs.,,many
13,10,1,3.8856,0,,,,other
13,100,2,3.8856,0.23,,... all of the gumballs.,,all
13,100,2,3.8856,0.33,,... some of the gumballs.,,some
13,100,2,3.8856,0.24,,... many of the gumballs.,,many
13,100,2,3.8856,0.19999999999999996,,,,other
13,90,3,3.8856,0.16,,... all of the gumballs.,,all
13,90,3,3.8856,0.15,,... some of the gumballs.,,some
13,90,3,3.8856,0.4099999999999999,,... many of the gumballs.,,many
13,90,3,3.8856,0.2799999999999999,,,,other
13,10,4,3.8856,0.2699999999999998,,... all of the gumballs.,,all
13,10,4,3.8856,0.15000000000000002,,... some of the gumballs.,,some
13,10,4,3.8856,0.3700000000000001,,... many of the gumballs.,,many
13,10,4,3.8856,0.20999999999999996,,,,other
13,50,5,3.8856,0.17,,... all of the gumballs.,,all
13,50,5,3.8856,0.23,,... some of the gumballs.,,some
13,50,5,3.8856,0.14,,... many of the gumballs.,,many
13,50,5,3.8856,0.4600000000000001,,,,other
13,90,6,3.8856,0.52,,... all of the gumballs.,,all
13,90,6,3.8856,0.31,,... some of the gumballs.,,some
13,90,6,3.8856,0.13,,... many of the gumballs.,,many
13,90,6,3.8856,0.040000000000000036,,,,other
13,75,7,3.8856,0.21,,... all of the gumballs.,,all
13,75,7,3.8856,0.22,,... some of the gumballs.,,some
13,75,7,3.8856,0.33,,... many of the gumballs.,,many
13,75,7,3.8856,0.24,,,,other
13,40,8,3.8856,0.26,,... all of the gumballs.,,all
13,40,8,3.8856,0.13,,... some of the gumballs.,,some
13,40,8,3.8856,0.28,,... many of the gumballs.,,many
13,40,8,3.8856,0.32999999999999985,,,,other
13,50,9,3.8856,0.3,,... all of the gumballs.,,all
13,50,9,3.8856,0.15,,... some of the gumballs.,,some
13,50,9,3.8856,0.31,,... many of the gumballs.,,many
13,50,9,3.8856,0.24,,,,other
13,60,10,3.8856,0.14,,... all of the gumballs.,,all
13,60,10,3.8856,0.17,,... some of the gumballs.,,some
13,60,10,3.8856,0.1,,... many of the gumballs.,,many
13,60,10,3.8856,0.59,,,,other
13,40,11,3.8856,0.33,,... all of the gumballs.,,all
13,40,11,3.8856,0.26,,... some of the gumballs.,,some
13,40,11,3.8856,0.1,,... many of the gumballs.,,many
13,40,11,3.8856,0.30999999999999994,,,,other
13,60,12,3.8856,0.19,,... all of the gumballs.,,all
13,60,12,3.8856,0.36,,... some of the gumballs.,,some
13,60,12,3.8856,0.29,,... many of the gumballs.,,many
13,60,12,3.8856,0.15999999999999992,,,,other
13,25,13,3.8856,0.3,,... all of the gumballs.,,all
13,25,13,3.8856,0.16,,... some of the gumballs.,,some
13,25,13,3.8856,0.32,,... many of the gumballs.,,many
13,25,13,3.8856,0.21999999999999986,,,,other
13,25,14,3.8856,0.05,,... all of the gumballs.,,all
13,25,14,3.8856,0.36,,... some of the gumballs.,,some
13,25,14,3.8856,0.22,,... many of the gumballs.,,many
13,25,14,3.8856,0.3699999999999999,,,,other
13,100,15,3.8856,0.28,,... all of the gumballs.,,all
13,100,15,3.8856,0.16,,... some of the gumballs.,,some
13,100,15,3.8856,0.36,,... many of the gumballs.,,many
13,100,15,3.8856,0.19999999999999996,,,,other
13,75,16,3.8856,0.34,,... all of the gumballs.,,all
13,75,16,3.8856,0.16,,... some of the gumballs.,,some
13,75,16,3.8856,0.28,,... many of the gumballs.,,many
13,75,16,3.8856,0.22000000000000008,,,,other
14,25,1,6.42775,0.25,,... many of the gumballs.,,many
14,25,1,6.42775,0.22,,... all of the gumballs.,,all
14,25,1,6.42775,0.39,,... some of the gumballs.,,some
14,25,1,6.42775,0.14000000000000012,,,,other
14,75,2,6.42775,0.52,,... many of the gumballs.,,many
14,75,2,6.42775,0,,... all of the gumballs.,,all
14,75,2,6.42775,0.4800000000000001,,... some of the gumballs.,,some
14,75,2,6.42775,1.1102230246251565e-16,,,,other
14,10,3,6.42775,0.71,,... many of the gumballs.,,many
14,10,3,6.42775,0,,... all of the gumballs.,,all
14,10,3,6.42775,0.29000000000000004,,... some of the gumballs.,,some
14,10,3,6.42775,0,,,,other
14,90,4,6.42775,0.49,,... many of the gumballs.,,many
14,90,4,6.42775,0,,... all of the gumballs.,,all
14,90,4,6.42775,0.45,,... some of the gumballs.,,some
14,90,4,6.42775,0.06000000000000005,,,,other
14,40,5,6.42775,1,,... many of the gumballs.,,many
14,40,5,6.42775,0,,... all of the gumballs.,,all
14,40,5,6.42775,0,,... some of the gumballs.,,some
14,40,5,6.42775,0,,,,other
14,100,6,6.42775,0.55,,... many of the gumballs.,,many
14,100,6,6.42775,0,,... all of the gumballs.,,all
14,100,6,6.42775,0.44999999999999996,,... some of the gumballs.,,some
14,100,6,6.42775,0,,,,other
14,100,7,6.42775,0.59,,... many of the gumballs.,,many
14,100,7,6.42775,0.12,,... all of the gumballs.,,all
14,100,7,6.42775,0.29000000000000015,,... some of the gumballs.,,some
14,100,7,6.42775,0,,,,other
14,50,8,6.42775,0.48,,... many of the gumballs.,,many
14,50,8,6.42775,0.47,,... all of the gumballs.,,all
14,50,8,6.42775,0.050000000000000044,,... some of the gumballs.,,some
14,50,8,6.42775,0,,,,other
14,75,9,6.42775,0.48,,... many of the gumballs.,,many
14,75,9,6.42775,0.45,,... all of the gumballs.,,all
14,75,9,6.42775,0.07000000000000006,,... some of the gumballs.,,some
14,75,9,6.42775,0,,,,other
14,40,10,6.42775,0.53,,... many of the gumballs.,,many
14,40,10,6.42775,0.45,,... all of the gumballs.,,all
14,40,10,6.42775,0.020000000000000018,,... some of the gumballs.,,some
14,40,10,6.42775,0,,,,other
14,60,11,6.42775,0.72,,... many of the gumballs.,,many
14,60,11,6.42775,0.28000000000000014,,... all of the gumballs.,,all
14,60,11,6.42775,0,,... some of the gumballs.,,some
14,60,11,6.42775,1.1102230246251565e-16,,,,other
14,60,12,6.42775,0.62,,... many of the gumballs.,,many
14,60,12,6.42775,0.3799999999999999,,... all of the gumballs.,,all
14,60,12,6.42775,0,,... some of the gumballs.,,some
14,60,12,6.42775,0,,,,other
14,50,13,6.42775,0.53,,... many of the gumballs.,,many
14,50,13,6.42775,0,,... all of the gumballs.,,all
14,50,13,6.42775,0.47,,... some of the gumballs.,,some
14,50,13,6.42775,0,,,,other
14,90,14,6.42775,0.51,,... many of the gumballs.,,many
14,90,14,6.42775,0.24,,... all of the gumballs.,,all
14,90,14,6.42775,0.25,,... some of the gumballs.,,some
14,90,14,6.42775,0,,,,other
14,25,15,6.42775,0.68,,... many of the gumballs.,,many
14,25,15,6.42775,0.32000000000000006,,... all of the gumballs.,,all
14,25,15,6.42775,0,,... some of the gumballs.,,some
14,25,15,6.42775,0,,,,other
14,10,16,6.42775,0.86,,... many of the gumballs.,,many
14,10,16,6.42775,0,,... all of the gumballs.,,all
14,10,16,6.42775,0.14000000000000012,,... some of the gumballs.,,some
14,10,16,6.42775,0,,,,other
15,40,1,13.413916666666667,0.32,,... many of the gumballs.,,many
15,40,1,13.413916666666667,0.01,,... all of the gumballs.,,all
15,40,1,13.413916666666667,0.6699999999999999,,... some of the gumballs.,,some
15,40,1,13.413916666666667,0,,,,other
15,40,2,13.413916666666667,0.19999999999999996,,... many of the gumballs.,,many
15,40,2,13.413916666666667,0,,... all of the gumballs.,,all
15,40,2,13.413916666666667,0.8000000000000002,,... some of the gumballs.,,some
15,40,2,13.413916666666667,0,,,,other
15,60,3,13.413916666666667,0.17,,... many of the gumballs.,,many
15,60,3,13.413916666666667,0,,... all of the gumballs.,,all
15,60,3,13.413916666666667,0.8300000000000001,,... some of the gumballs.,,some
15,60,3,13.413916666666667,0,,,,other
15,50,4,13.413916666666667,0.1,,... many of the gumballs.,,many
15,50,4,13.413916666666667,0,,... all of the gumballs.,,all
15,50,4,13.413916666666667,0.9,,... some of the gumballs.,,some
15,50,4,13.413916666666667,0,,,,other
15,75,5,13.413916666666667,0.27,,... many of the gumballs.,,many
15,75,5,13.413916666666667,0,,... all of the gumballs.,,all
15,75,5,13.413916666666667,0.7300000000000001,,... some of the gumballs.,,some
15,75,5,13.413916666666667,0,,,,other
15,50,6,13.413916666666667,0.08,,... many of the gumballs.,,many
15,50,6,13.413916666666667,0,,... all of the gumballs.,,all
15,50,6,13.413916666666667,0.9199999999999999,,... some of the gumballs.,,some
15,50,6,13.413916666666667,0,,,,other
15,90,7,13.413916666666667,0.57,,... many of the gumballs.,,many
15,90,7,13.413916666666667,0,,... all of the gumballs.,,all
15,90,7,13.413916666666667,0.43000000000000005,,... some of the gumballs.,,some
15,90,7,13.413916666666667,0,,,,other
15,25,8,13.413916666666667,0.04,,... many of the gumballs.,,many
15,25,8,13.413916666666667,0,,... all of the gumballs.,,all
